,method,seed,k,epoch,train_test,tp,tn,fp,fn
4898,original,4,10,50,train,2226,2669,380,823
4899,original,4,10,50,test,91,77,16,2
4900,original,4,10,51,train,2210,2694,355,839
4901,original,4,10,51,test,91,77,16,2
4902,original,4,10,52,train,2200,2719,330,849
4903,original,4,10,52,test,89,79,14,4
4904,original,4,10,53,train,2188,2734,315,861
4905,original,4,10,53,test,89,79,14,4
4906,original,4,10,54,train,2170,2753,296,879
4907,original,4,10,54,test,89,80,13,4
4908,original,4,10,55,train,2152,2768,281,897
4909,original,4,10,55,test,89,80,13,4
4910,original,4,10,56,train,2138,2777,272,911
4911,original,4,10,56,test,89,80,13,4
4912,original,4,10,57,train,2124,2788,261,925
4913,original,4,10,57,test,89,80,13,4
4914,original,4,10,58,train,2110,2795,254,939
4915,original,4,10,58,test,89,80,13,4
4916,original,4,10,59,train,2103,2804,245,946
4917,original,4,10,59,test,89,81,12,4
4918,original,4,10,60,train,2096,2817,232,953
4919,original,4,10,60,test,89,81,12,4
4920,original,4,10,61,train,2086,2827,222,963
4921,original,4,10,61,test,88,81,12,5
4922,original,4,10,62,train,2076,2837,212,973
4923,original,4,10,62,test,88,81,12,5
4924,original,4,10,63,train,2063,2850,199,986
4925,original,4,10,63,test,88,81,12,5
4926,original,4,10,64,train,2053,2853,196,996
4927,original,4,10,64,test,87,82,11,6
4928,original,4,10,65,train,2036,2857,192,1013
4929,original,4,10,65,test,87,84,9,6
4930,original,4,10,66,train,2027,2865,184,1022
4931,original,4,10,66,test,87,84,9,6
4932,original,4,10,67,train,2014,2872,177,1035
4933,original,4,10,67,test,87,84,9,6
4934,original,4,10,68,train,1995,2878,171,1054
4935,original,4,10,68,test,87,84,9,6
4936,original,4,10,69,train,1984,2881,168,1065
4937,original,4,10,69,test,87,85,8,6
4938,original,4,10,70,train,1978,2886,163,1071
4939,original,4,10,70,test,87,86,7,6
4940,original,4,10,71,train,1973,2888,161,1076
4941,original,4,10,71,test,87,86,7,6
4942,original,4,10,72,train,1966,2894,155,1083
4943,original,4,10,72,test,87,86,7,6
4944,original,4,10,73,train,1960,2899,150,1089
4945,original,4,10,73,test,87,86,7,6
4946,original,4,10,74,train,1955,2902,147,1094
4947,original,4,10,74,test,87,86,7,6
4948,original,4,10,75,train,1949,2903,146,1100
4949,original,4,10,75,test,87,86,7,6
4950,original,4,10,76,train,1946,2904,145,1103
4951,original,4,10,76,test,87,86,7,6
4952,original,4,10,77,train,1945,2907,142,1104
4953,original,4,10,77,test,86,86,7,7
4954,original,4,10,78,train,1928,2908,141,1121
4955,original,4,10,78,test,86,86,7,7
4956,original,4,10,79,train,1923,2913,136,1126
4957,original,4,10,79,test,86,87,6,7
4958,original,4,10,80,train,1913,2916,133,1136
4959,original,4,10,80,test,85,87,6,8
4960,original,4,10,81,train,1912,2917,132,1137
4961,original,4,10,81,test,85,87,6,8
4962,original,4,10,82,train,1912,2919,130,1137
4963,original,4,10,82,test,85,87,6,8
4964,original,4,10,83,train,1907,2920,129,1142
4965,original,4,10,83,test,85,87,6,8
4966,original,4,10,84,train,1905,2922,127,1144
4967,original,4,10,84,test,85,87,6,8
4968,original,4,10,85,train,1902,2923,126,1147
4969,original,4,10,85,test,85,87,6,8
4970,original,4,10,86,train,1900,2927,122,1149
4971,original,4,10,86,test,85,87,6,8
4972,original,4,10,87,train,1896,2928,121,1153
4973,original,4,10,87,test,85,87,6,8
4974,original,4,10,88,train,1894,2929,120,1155
4975,original,4,10,88,test,84,87,6,9
4976,original,4,10,89,train,1894,2931,118,1155
4977,original,4,10,89,test,84,87,6,9
4978,original,4,10,90,train,1894,2932,117,1155
4979,original,4,10,90,test,84,87,6,9
4980,original,4,10,91,train,1894,2932,117,1155
4981,original,4,10,91,test,84,87,6,9
4982,original,4,10,92,train,1893,2932,117,1156
4983,original,4,10,92,test,84,87,6,9
4984,original,4,10,93,train,1894,2932,117,1155
4985,original,4,10,93,test,84,87,6,9
4986,original,4,10,94,train,1894,2931,118,1155
4987,original,4,10,94,test,84,87,6,9
4988,original,4,10,95,train,1894,2930,119,1155
4989,original,4,10,95,test,84,87,6,9
4990,original,4,10,96,train,1894,2928,121,1155
4991,original,4,10,96,test,84,87,6,9
4992,original,4,10,97,train,1900,2927,122,1149
4993,original,4,10,97,test,85,87,6,8
4994,original,4,10,98,train,1901,2923,126,1148
4995,original,4,10,98,test,85,87,6,8
4996,original,4,10,99,train,1904,2922,127,1145
4997,original,4,10,99,test,85,87,6,8
4998,original,4,10,100,train,1905,2922,127,1144
4999,original,4,10,100,test,85,87,6,8
5000,original,4,10,101,train,1907,2920,129,1142
5001,original,4,10,101,test,85,87,6,8
5002,original,4,10,102,train,1910,2919,130,1139
5003,original,4,10,102,test,85,87,6,8
5004,original,4,10,103,train,1912,2918,131,1137
5005,original,4,10,103,test,85,87,6,8
5006,original,4,10,104,train,1913,2917,132,1136
5007,original,4,10,104,test,85,87,6,8
5008,original,4,10,105,train,1917,2914,135,1132
5009,original,4,10,105,test,86,87,6,7
5010,original,4,10,106,train,1924,2911,138,1125
5011,original,4,10,106,test,86,87,6,7
5012,original,4,10,107,train,1932,2908,141,1117
5013,original,4,10,107,test,86,86,7,7
5014,original,4,10,108,train,1945,2906,143,1104
5015,original,4,10,108,test,86,86,7,7
5016,original,4,10,109,train,1946,2904,145,1103
5017,original,4,10,109,test,87,86,7,6
5018,original,4,10,110,train,1949,2903,146,1100
5019,original,4,10,110,test,87,86,7,6
5020,original,4,10,111,train,1955,2902,147,1094
5021,original,4,10,111,test,87,86,7,6
5022,original,4,10,112,train,1959,2899,150,1090
5023,original,4,10,112,test,87,86,7,6
5024,original,4,10,113,train,1961,2898,151,1088
5025,original,4,10,113,test,87,86,7,6
5026,original,4,10,114,train,1970,2891,158,1079
5027,original,4,10,114,test,87,86,7,6
5028,original,4,10,115,train,1973,2888,161,1076
5029,original,4,10,115,test,87,86,7,6
5030,original,4,10,116,train,1976,2887,162,1073
5031,original,4,10,116,test,87,86,7,6
5032,original,4,10,117,train,1980,2885,164,1069
5033,original,4,10,117,test,87,85,8,6
5034,original,4,10,118,train,1984,2881,168,1065
5035,original,4,10,118,test,87,85,8,6
5036,original,4,10,119,train,1991,2879,170,1058
5037,original,4,10,119,test,87,84,9,6
5038,original,4,10,120,train,1998,2877,172,1051
5039,original,4,10,120,test,87,84,9,6
5040,original,4,10,121,train,2011,2873,176,1038
5041,original,4,10,121,test,87,84,9,6
5042,original,4,10,122,train,2017,2870,179,1032
5043,original,4,10,122,test,87,84,9,6
5044,original,4,10,123,train,2028,2865,184,1021
5045,original,4,10,123,test,87,84,9,6
5046,original,4,10,124,train,2032,2862,187,1017
5047,original,4,10,124,test,87,84,9,6
5048,original,4,10,125,train,2036,2856,193,1013
5049,original,4,10,125,test,87,84,9,6
5050,original,4,10,126,train,2044,2855,194,1005
5051,original,4,10,126,test,87,82,11,6
5052,original,4,10,127,train,2052,2853,196,997
5053,original,4,10,127,test,87,82,11,6
5054,original,4,10,128,train,2056,2852,197,993
5055,original,4,10,128,test,87,81,12,6
5056,original,4,10,129,train,2062,2850,199,987
5057,original,4,10,129,test,88,81,12,5
5058,original,4,10,130,train,2069,2845,204,980
5059,original,4,10,130,test,88,81,12,5
5060,original,4,10,131,train,2073,2842,207,976
5061,original,4,10,131,test,88,81,12,5
5062,original,4,10,132,train,2078,2833,216,971
5063,original,4,10,132,test,88,81,12,5
5064,original,4,10,133,train,2083,2831,218,966
5065,original,4,10,133,test,88,81,12,5
5066,original,4,10,134,train,2086,2827,222,963
5067,original,4,10,134,test,88,81,12,5
5068,original,4,10,135,train,2089,2821,228,960
5069,original,4,10,135,test,88,81,12,5
5070,original,4,10,136,train,2092,2818,231,957
5071,original,4,10,136,test,89,81,12,4
5072,original,4,10,137,train,2097,2814,235,952
5073,original,4,10,137,test,89,81,12,4
5074,original,4,10,138,train,2101,2813,236,948
5075,original,4,10,138,test,89,81,12,4
5076,original,4,10,139,train,2102,2806,243,947
5077,original,4,10,139,test,89,81,12,4
5078,original,4,10,140,train,2104,2804,245,945
5079,original,4,10,140,test,89,81,12,4
5080,original,4,10,141,train,2105,2799,250,944
5081,original,4,10,141,test,89,81,12,4
5082,original,4,10,142,train,2108,2795,254,941
5083,original,4,10,142,test,89,81,12,4
5084,original,4,10,143,train,2113,2795,254,936
5085,original,4,10,143,test,89,80,13,4
5086,original,4,10,144,train,2118,2790,259,931
5087,original,4,10,144,test,89,80,13,4
5088,original,4,10,145,train,2119,2790,259,930
5089,original,4,10,145,test,89,80,13,4
5090,original,4,10,146,train,2122,2789,260,927
5091,original,4,10,146,test,89,80,13,4
5092,original,4,10,147,train,2129,2785,264,920
5093,original,4,10,147,test,89,80,13,4
5094,original,4,10,148,train,2130,2782,267,919
5095,original,4,10,148,test,89,80,13,4
5096,original,4,10,149,train,2136,2777,272,913
5097,original,4,10,149,test,89,80,13,4
5098,original,4,10,150,train,2134,2778,271,915
5099,original,4,10,150,test,89,80,13,4
5100,original,4,10,151,train,2145,2775,274,904
5101,original,4,10,151,test,89,80,13,4
5102,original,4,10,152,train,2137,2777,272,912
5103,original,4,10,152,test,89,80,13,4
5104,original,4,10,153,train,2151,2771,278,898
5105,original,4,10,153,test,89,80,13,4
5106,original,4,10,154,train,2141,2776,273,908
5107,original,4,10,154,test,89,80,13,4
5108,original,4,10,155,train,2154,2765,284,895
5109,original,4,10,155,test,89,80,13,4
5110,original,4,10,156,train,2144,2775,274,905
5111,original,4,10,156,test,89,80,13,4
5112,original,4,10,157,train,2159,2760,289,890
5113,original,4,10,157,test,89,80,13,4
5114,original,4,10,158,train,2147,2774,275,902
5115,original,4,10,158,test,89,80,13,4
5116,original,4,10,159,train,2160,2758,291,889
5117,original,4,10,159,test,89,80,13,4
5118,original,4,10,160,train,2148,2774,275,901
5119,original,4,10,160,test,89,80,13,4
5120,original,4,10,161,train,2164,2756,293,885
5121,original,4,10,161,test,89,80,13,4
5122,original,4,10,162,train,2151,2772,277,898
5123,original,4,10,162,test,89,80,13,4
5124,original,4,10,163,train,2166,2753,296,883
5125,original,4,10,163,test,89,80,13,4
5126,original,4,10,164,train,2151,2771,278,898
5127,original,4,10,164,test,89,80,13,4
5128,original,4,10,165,train,2169,2753,296,880
5129,original,4,10,165,test,89,80,13,4
5130,original,4,10,166,train,2151,2768,281,898
5131,original,4,10,166,test,89,80,13,4
5132,original,4,10,167,train,2170,2753,296,879
5133,original,4,10,167,test,89,80,13,4
5134,original,4,10,168,train,2151,2767,282,898
5135,original,4,10,168,test,89,80,13,4
5136,original,4,10,169,train,2171,2753,296,878
5137,original,4,10,169,test,89,80,13,4
5138,original,4,10,170,train,2153,2767,282,896
5139,original,4,10,170,test,89,80,13,4
5140,original,4,10,171,train,2172,2753,296,877
5141,original,4,10,171,test,89,80,13,4
5142,original,4,10,172,train,2154,2766,283,895
5143,original,4,10,172,test,89,80,13,4
5144,original,4,10,173,train,2172,2753,296,877
5145,original,4,10,173,test,89,80,13,4
5146,original,4,10,174,train,2154,2766,283,895
5147,original,4,10,174,test,89,80,13,4
5148,original,4,10,175,train,2172,2753,296,877
5149,original,4,10,175,test,89,80,13,4
5150,original,4,10,176,train,2154,2766,283,895
5151,original,4,10,176,test,89,80,13,4
5152,original,4,10,177,train,2172,2753,296,877
5153,original,4,10,177,test,89,80,13,4
5154,original,4,10,178,train,2154,2766,283,895
5155,original,4,10,178,test,89,80,13,4
5156,original,4,10,179,train,2172,2753,296,877
5157,original,4,10,179,test,89,80,13,4
5158,original,4,10,180,train,2154,2766,283,895
5159,original,4,10,180,test,89,80,13,4
5160,original,4,10,181,train,2173,2753,296,876
5161,original,4,10,181,test,89,80,13,4
5162,original,4,10,182,train,2154,2766,283,895
5163,original,4,10,182,test,89,80,13,4
5164,original,4,10,183,train,2173,2753,296,876
5165,original,4,10,183,test,89,80,13,4
5166,original,4,10,184,train,2154,2766,283,895
5167,original,4,10,184,test,89,80,13,4
5168,original,4,10,185,train,2173,2753,296,876
5169,original,4,10,185,test,89,80,13,4
5170,original,4,10,186,train,2154,2766,283,895
5171,original,4,10,186,test,89,80,13,4
5172,original,4,10,187,train,2173,2753,296,876
5173,original,4,10,187,test,89,80,13,4
5174,original,4,10,188,train,2154,2766,283,895
5175,original,4,10,188,test,89,80,13,4
5176,original,4,10,189,train,2173,2753,296,876
5177,original,4,10,189,test,89,80,13,4
5178,original,4,10,190,train,2154,2766,283,895
5179,original,4,10,190,test,89,80,13,4
5180,original,4,10,191,train,2173,2753,296,876
5181,original,4,10,191,test,89,80,13,4
5182,original,4,10,192,train,2154,2766,283,895
5183,original,4,10,192,test,89,80,13,4
5184,original,4,10,193,train,2173,2753,296,876
5185,original,4,10,193,test,89,80,13,4
5186,original,4,10,194,train,2154,2765,284,895
5187,original,4,10,194,test,89,80,13,4
5188,original,4,10,195,train,2173,2753,296,876
5189,original,4,10,195,test,89,80,13,4
5190,original,4,10,196,train,2154,2765,284,895
5191,original,4,10,196,test,89,80,13,4
5192,original,4,10,197,train,2173,2753,296,876
5193,original,4,10,197,test,89,80,13,4
5194,original,4,10,198,train,2154,2765,284,895
5195,original,4,10,198,test,89,80,13,4
5196,original,4,10,199,train,2172,2753,296,877
5197,original,4,10,199,test,89,80,13,4
5198,original,4,10,200,train,2154,2766,283,895
5199,original,4,10,200,test,89,80,13,4
5200,original,4,10,201,train,2173,2753,296,876
5201,original,4,10,201,test,89,80,13,4
5202,original,4,10,202,train,2154,2766,283,895
5203,original,4,10,202,test,89,80,13,4
5204,original,4,10,203,train,2173,2753,296,876
5205,original,4,10,203,test,89,80,13,4
5206,original,4,10,204,train,2154,2766,283,895
5207,original,4,10,204,test,89,80,13,4
5208,original,4,10,205,train,2173,2753,296,876
5209,original,4,10,205,test,89,80,13,4
5210,original,4,10,206,train,2154,2766,283,895
5211,original,4,10,206,test,89,80,13,4
5212,original,4,10,207,train,2173,2753,296,876
5213,original,4,10,207,test,89,80,13,4
5214,original,4,10,208,train,2153,2766,283,896
5215,original,4,10,208,test,89,80,13,4
5216,original,4,10,209,train,2173,2753,296,876
5217,original,4,10,209,test,89,80,13,4
5218,original,4,10,210,train,2153,2767,282,896
5219,original,4,10,210,test,89,80,13,4
5220,original,4,10,211,train,2173,2753,296,876
5221,original,4,10,211,test,89,80,13,4
5222,original,4,10,212,train,2153,2766,283,896
5223,original,4,10,212,test,89,80,13,4
5224,original,4,10,213,train,2173,2753,296,876
5225,original,4,10,213,test,89,80,13,4
5226,original,4,10,214,train,2153,2766,283,896
5227,original,4,10,214,test,89,80,13,4
5228,original,4,10,215,train,2173,2753,296,876
5229,original,4,10,215,test,89,80,13,4
5230,original,4,10,216,train,2153,2766,283,896
5231,original,4,10,216,test,89,80,13,4
5232,original,4,10,217,train,2173,2753,296,876
5233,original,4,10,217,test,89,80,13,4
5234,original,4,10,218,train,2154,2766,283,895
5235,original,4,10,218,test,89,80,13,4
5236,original,4,10,219,train,2173,2753,296,876
5237,original,4,10,219,test,89,80,13,4
5238,original,4,10,220,train,2155,2766,283,894
5239,original,4,10,220,test,89,80,13,4
5240,original,4,10,221,train,2173,2752,297,876
5241,original,4,10,221,test,89,80,13,4
5242,original,4,10,222,train,2153,2766,283,896
5243,original,4,10,222,test,89,80,13,4
5244,original,4,10,223,train,2173,2752,297,876
5245,original,4,10,223,test,89,80,13,4
5246,original,4,10,224,train,2153,2766,283,896
5247,original,4,10,224,test,89,80,13,4
5248,original,4,10,225,train,2173,2752,297,876
5249,original,4,10,225,test,89,80,13,4
5250,original,4,10,226,train,2153,2767,282,896
5251,original,4,10,226,test,89,80,13,4
5252,original,4,10,227,train,2173,2752,297,876
5253,original,4,10,227,test,89,80,13,4
5254,original,4,10,228,train,2153,2767,282,896
5255,original,4,10,228,test,89,80,13,4
5256,original,4,10,229,train,2173,2752,297,876
5257,original,4,10,229,test,89,80,13,4
5258,original,4,10,230,train,2153,2767,282,896
5259,original,4,10,230,test,89,80,13,4
5260,original,4,10,231,train,2175,2752,297,874
5261,original,4,10,231,test,89,80,13,4
5262,original,4,10,232,train,2153,2767,282,896
5263,original,4,10,232,test,89,80,13,4
5264,original,4,10,233,train,2175,2752,297,874
5265,original,4,10,233,test,89,80,13,4
5266,original,4,10,234,train,2153,2767,282,896
5267,original,4,10,234,test,89,80,13,4
5268,original,4,10,235,train,2175,2751,298,874
5269,original,4,10,235,test,89,80,13,4
5270,original,4,10,236,train,2153,2767,282,896
5271,original,4,10,236,test,89,80,13,4
5272,original,4,10,237,train,2174,2751,298,875
5273,original,4,10,237,test,89,80,13,4
5274,original,4,10,238,train,2153,2768,281,896
5275,original,4,10,238,test,89,80,13,4
5276,original,4,10,239,train,2174,2752,297,875
5277,original,4,10,239,test,89,80,13,4
5278,original,4,10,240,train,2153,2768,281,896
5279,original,4,10,240,test,89,80,13,4
5280,original,4,10,241,train,2174,2752,297,875
5281,original,4,10,241,test,89,80,13,4
5282,original,4,10,242,train,2153,2768,281,896
5283,original,4,10,242,test,89,80,13,4
5284,original,4,10,243,train,2174,2752,297,875
5285,original,4,10,243,test,89,80,13,4
5286,original,4,10,244,train,2153,2768,281,896
5287,original,4,10,244,test,89,80,13,4
5288,original,4,10,245,train,2174,2752,297,875
5289,original,4,10,245,test,89,80,13,4
5290,original,4,10,246,train,2153,2768,281,896
5291,original,4,10,246,test,89,80,13,4
5292,original,4,10,247,train,2174,2752,297,875
5293,original,4,10,247,test,89,80,13,4
5294,original,4,10,248,train,2153,2768,281,896
5295,original,4,10,248,test,89,80,13,4
5296,original,4,10,249,train,2174,2751,298,875
5297,original,4,10,249,test,89,80,13,4
5298,original,4,10,250,train,2153,2768,281,896
5299,original,4,10,250,test,89,80,13,4
5300,original,4,10,251,train,2174,2751,298,875
5301,original,4,10,251,test,89,80,13,4
5302,original,4,10,252,train,2155,2768,281,894
5303,original,4,10,252,test,89,80,13,4
5304,original,4,10,253,train,2176,2751,298,873
5305,original,4,10,253,test,89,80,13,4
5306,original,4,10,254,train,2155,2768,281,894
5307,original,4,10,254,test,89,80,13,4
5308,original,4,10,255,train,2176,2751,298,873
5309,original,4,10,255,test,89,80,13,4
5310,original,4,10,256,train,2155,2768,281,894
5311,original,4,10,256,test,89,80,13,4
5312,original,4,10,257,train,2177,2751,298,872
5313,original,4,10,257,test,89,80,13,4
5314,original,4,10,258,train,2155,2769,280,894
5315,original,4,10,258,test,89,80,13,4
5316,original,4,10,259,train,2177,2752,297,872
5317,original,4,10,259,test,89,80,13,4
5318,original,4,10,260,train,2155,2770,279,894
5319,original,4,10,260,test,89,80,13,4
5320,original,4,10,261,train,2177,2752,297,872
5321,original,4,10,261,test,89,80,13,4
5322,original,4,10,262,train,2155,2770,279,894
5323,original,4,10,262,test,89,80,13,4
5324,original,4,10,263,train,2177,2752,297,872
